Site	UnPlot	UniquePair	Treatment	Time	RealTime	jaccdist	Heucdist	Abund	Estar	Hstar	Dstar	Adpalms
CBO	CBOclosed15	CBO15	closed	72	74	0,587630974	0,774025291	35	0,592035465	2,035578673	6,96248806	9
CBO	CBOopen15	CBO15	open	72	74	0,477056744	0,602803067	37	0,64526663	1,924013446	7,027965919	9
CBO	CBOclosed2	CBO2	closed	72	74	0,459628832	0,565719997	26	0,751038315	2,247369564	8,636689975	3
CBO	CBOopen2	CBO2	open	72	74	0,549285786	0,719938002	23	0,873454156	2,299885856	10,01851201	3
CBO	CBOclosed4	CBO4	closed	72	74	0,667300443	0,92559592	30	0,833881967	1,796052374	7,109685045	0
CBO	CBOopen4	CBO4	open	72	74	0,662642053	0,907448222	16	0,716537372	0,996023003	3,456414214	0
CBO	CBOclosed5	CBO5	closed	72	74	0,47285399	0,617707418	26	0,744558292	1,58501036	5,878448667	8
CBO	CBOopen5	CBO5	open	72	74	0,71908625	0,973789188	17	0,89405874	1,204795065	4,675852251	8
CBO	CBOclosed6	CBO6	closed	72	74	0,694730839	0,947915883	38	0,466459768	1,026435409	3,251647179	3
CBO	CBOopen6	CBO6	open	72	74	0,610978597	0,865669562	48	0,811244848	3,102251388	13,42113679	3
CBO	CBOclosed9	CBO9	closed	72	74	0,467219316	0,591137833	35	0,656352702	2,102603877	7,794263391	1
CBO	CBOopen9	CBO9	open	72	74	0,482064823	0,646300785	19	0,751111581	1,676914329	7,081179115	1
CBO	CBOclosed1	CBO1	closed	78	81	0,58596681	0,770484791	44	0,731838999	3,097096344	12,87895013	3
CBO	CBOopen1	CBO1	open	78	81	0,519762171	0,655102604	66	0,516376008	1,958545781	6,339933968	3
CBO	CBOclosed11	CBO11	closed	78	81	0,617185445	0,714801576	54	0,623668052	2,076685627	8,772912223	2
CBO	CBOopen11	CBO11	open	78	81	0,567009012	0,696942773	43	0,526978466	1,998875115	6,500631514	2
CBO	CBOclosed12	CBO12	closed	78	81	0,481169189	0,58909198	16	0,543906251	0,785157798	2,712228201	1
CBO	CBOopen12	CBO12	open	78	81	0,583508226	0,744273965	23	0,744558292	1,58501036	5,878448667	1
CBO	CBOclosed14	CBO14	closed	78	81	0,508182994	0,706026989	29	0,764149319	2,025795158	7,837000698	8
CBO	CBOopen14	CBO14	open	78	81	0,494650025	0,628129591	24	0,733035366	1,616129349	6,255177005	8
CBO	CBOclosed15	CBO15	closed	78	81	0,573239396	0,780818386	27	0,598668855	1,536612779	5,088424226	9
CBO	CBOopen15	CBO15	open	78	81	0,454789892	0,531012696	37	0,524941989	1,395813278	4,449624465	9
CBO	CBOclosed2	CBO2	closed	78	81	0,487242276	0,609185462	35	0,725154503	2,311050871	8,582501468	3
CBO	CBOopen2	CBO2	open	78	81	0,567981126	0,741931082	19	0,913264165	2,485215267	10,52760796	3
CBO	CBOclosed4	CBO4	closed	78	81	0,654288445	0,897638714	24	0,8145598	1,613074765	6,16101755	0
CBO	CBOopen4	CBO4	open	78	81	0,654584374	0,89407827	16	0,716537372	0,996023003	3,456414214	0
CBO	CBOclosed5	CBO5	closed	78	81	0,485223834	0,662874397	26	0,766037095	1,757355576	6,756223256	8
CBO	CBOopen5	CBO5	open	78	81	0,713618224	0,982829929	20	0,89405874	1,204795065	4,675852251	8
CBO	CBOclosed6	CBO6	closed	78	81	0,690364699	0,930317517	38	0,447008371	0,966927004	3,01788212	3
CBO	CBOopen6	CBO6	open	78	81	0,665116346	0,938738691	47	0,815014519	2,813278885	11,75348924	3
CBO	CBOclosed9	CBO9	closed	78	81	0,470697157	0,624473021	32	0,662282751	1,955528166	7,042028404	1
CBO	CBOopen9	CBO9	open	78	81	0,481766779	0,639920814	21	0,697242302	1,754071889	6,690441911	1
CBO	CBOclosed1	CBO1	closed	84	87	0,585430288	0,785558611	45	0,748663054	3,029150072	12,91624107	3
CBO	CBOopen1	CBO1	open	84	87	0,511306995	0,656181098	64	0,531131682	1,918473896	6,124406173	3
CBO	CBOclosed11	CBO11	closed	84	87	0,616631916	0,728374624	55	0,645282052	2,23885924	9,605334719	2
CBO	CBOopen11	CBO11	open	84	87	0,576569091	0,681014544	43	0,518456707	1,893483511	6,190219758	2
